Time, X, Y, Z, Rotation, isSick
96.5,79.81265,1.398973,102.5552,63.37601,-1
97,78.51958,0.8945348,103.3164,63.37601,-1
97.5,77.19842,0.5872475,104.0284,63.37601,-1
98,76.62428,0.4624254,105.3503,63.37601,-1
98.5,75.34147,0.2528543,106.1308,63.37601,-1
99,74.07992,0.1353019,106.945,63.37601,-1
99.5,72.74905,0.1533479,107.414,63.37601,-1
100,72.69492,0.1621676,108.0724,63.37601,-1
100.5,72.33141,0.03389603,107.7717,63.37601,-1
101,72.19547,0.03180766,108.3675,63.37601,-1
101.5,73.00414,0.06715208,109.234,63.37601,-1
102,74.45384,0.1843985,108.9339,63.37601,-1
102.5,75.93587,0.440241,109.0535,63.37601,-1
103,77.42987,0.8260953,108.9695,63.37601,-1
103.5,78.97487,1.388927,108.9715,63.37601,-1
104,80.47622,2.108588,109.0357,63.37601,-1
104.5,81.97844,3.109339,109.1178,63.37601,-1
105,83.47903,4.285661,109.2026,63.37601,-1
105.5,84.76928,5.476856,109.8561,63.37601,-1
106,85.85971,6.62398,110.7601,63.37601,-1
106.5,86.21252,6.923629,110.559,63.37601,-1
107,86.33434,6.923629,110.0702,63.37601,-1
107.5,86.53291,6.979238,108.9504,63.37601,-1
108,86.36225,6.559488,107.5198,78.85319,-1
108.5,86.75718,6.735601,106.0726,78.85319,-1
109,87.9543,7.716026,105.2459,78.85319,-1
109.5,88.14447,7.834846,104.9686,78.85319,-1
110,88.56263,8.086582,103.8525,78.85319,-1
110.5,89.83501,9.196162,103.22,78.85319,-1
111,90.18552,9.409555,102.8944,78.85319,-1
111.5,90.67583,9.696688,101.8952,78.85319,-1
112,92.12907,10.97762,101.5095,78.85319,-1
112.5,92.26047,10.97762,100.8646,78.85319,-1
113,92.39116,10.97762,100.1289,78.85319,-1
113.5,93.74805,12.09461,99.48692,78.85319,-1
114,94.24173,12.34114,98.48521,78.85319,-1
114.5,95.1518,13.04292,97.61443,78.85319,-1
115,96.61695,14.38593,97.43264,78.85319,-1
115.5,98.0947,15.8582,97.69643,78.85319,-1
116,99.43676,17.06075,97.5226,78.85319,-1
116.5,100.8886,18.2534,97.24386,78.85319,-1
117,101.3544,18.96386,98.03433,66.14435,-1
117.5,102.0082,19.21306,97.33781,66.14435,-1
118,102.1991,19.21306,96.94895,58.2727,-1
118.5,103.1285,19.6143,96.02636,58.2727,-1
119,104.3007,20.082,95.10771,58.2727,-1
119.5,105.6218,21.06931,95.05777,58.2727,-1
120,105.7487,21.06147,94.91503,58.2727,-1
120.5,106.2116,21.06147,94.34692,46.89921,-1
