Time, X, Y, Z, Rotation, isSick
107,99.35643,4.814006,18.6815,173.0407,1
107.5,100.0964,4.833847,17.37043,173.0407,1
108,100.937,4.82876,16.17892,169.7769,1
108.5,101.5442,4.773326,14.99162,160.569,1
109,100.9795,4.593206,13.74728,180.9418,1
109.5,100.9736,4.436039,12.91046,197.6779,1
110,100.9399,4.31322,12.28197,217.3479,1
110.5,100.726,4.28742,12.21236,247.297,1
111,101.3235,4.326751,12.08269,270.8564,1
111.5,101.435,4.450638,12.70222,285.993,1
112,101.8725,4.669416,13.76577,309.998,1
112.5,101.8791,4.74763,14.44872,323.6409,1
113,101.0331,4.818046,15.61733,330.7157,1
113.5,101.1805,4.892714,16.94489,354.097,1
114,101.8437,4.966263,18.14073,15.14296,1
114.5,102.3406,5.001164,19.31234,24.95256,1
115,102.6302,5.008625,20.22694,42.0516,1
115.5,102.62,4.989667,21.22276,49.3368,1
116,103.7603,5.019727,21.78254,64.34629,1
116.5,104.1685,4.986015,23.10987,64.34629,1
117,105.2411,4.970633,24.16063,64.34629,1
117.5,106.4459,4.949667,25.0519,64.34629,1
118,107.3343,4.921578,26.1092,55.29114,1
118.5,107.7301,4.874999,27.49802,45.39728,1
119,108.3703,4.844541,28.86039,45.39728,1
119.5,108.9365,4.82478,30.2233,45.39728,1
120,109.8525,4.853234,31.41826,45.39728,1
120.5,110.8822,4.9304,32.50631,45.39728,1
121,111.9227,5.001806,33.5925,45.39728,1
121.5,111.9648,4.992286,34.90112,45.39728,1
122,111.4921,4.938655,36.20426,23.59239,1
122.5,112.5264,4.991525,37.18379,21.81779,1
123,113.0749,5.013155,38.37093,15.23989,1
123.5,113.8373,5.039704,39.6633,15.23989,1
124,113.4975,4.983413,40.87814,0.1368686,1
124.5,114.1525,4.973397,42.22035,10.90786,1
125,115.2129,5.012681,43.13483,35.97157,1
125.5,115.5661,5.000628,44.02832,53.52972,1
126,116.0561,4.994547,45.11098,63.47813,1
126.5,116.715,5.031303,46.09113,73.47234,1
127,117.6797,5.069386,46.83674,87.04016,1
127.5,118.496,5.133827,48.01687,88.65318,1
128,119.4191,5.202881,49.16754,88.65318,1
128.5,120.3251,5.273139,50.22065,78.71253,1
129,121.4911,5.308383,51.14832,78.71253,1
129.5,121.704,5.294856,50.631,90.50911,1
130,121.9168,5.288827,50.73608,90.50911,1
130.5,122.7802,5.260765,50.53331,90.50911,1
131,123.5313,5.250481,50.5359,93.03809,1
131.5,124.3074,5.222738,50.54532,103.0485,1
132,123.6947,5.252361,50.80912,103.0485,1
132.5,124.3201,5.234007,50.69553,103.0485,1
133,125.4422,5.160541,50.01106,115.2154,1
133.5,126.2426,5.110394,49.57229,122.7325,1
134,127.597,5.041026,49.23384,122.7325,1
134.5,128.967,4.967585,48.60876,122.7325,1
135,130.311,4.926445,48.18103,116.4855,1
135.5,131.5539,4.88785,47.40896,110.4771,1
136,132.8179,4.871464,46.94897,99.13102,1
136.5,134.2314,4.875939,46.46362,99.13102,1
137,135.729,4.873293,46.49316,99.13102,1
137.5,137.2279,4.882679,46.60394,99.13102,1
138,137.8551,4.905774,47.44729,84.11874,1
138.5,138.4535,4.924083,48.73357,69.08647,1
139,138.9781,4.933365,50.00056,56.56556,1
139.5,139.8737,4.966148,51.05935,51.56807,1
140,141.0534,5.068507,51.98075,51.56807,1
140.5,141.6649,5.250773,53.34758,51.56807,1
141,142.588,5.47725,54.38524,61.60239,1
141.5,142.6591,5.751866,55.74678,61.60239,1
142,143.0741,6.107586,57.17238,61.60239,1
142.5,143.5282,6.385799,58.12231,61.60239,1
143,143.6704,6.533567,58.69671,61.60239,1
143.5,143.4374,6.66021,59.49591,61.60239,1
144,143.7021,6.942569,60.84018,61.60239,1
144.5,144.8837,7.12115,61.42062,61.60239,1
145,145.7152,7.173456,61.31099,61.60239,1
145.5,146.2811,7.161875,60.80614,79.1826,1
146,146.8374,7.249006,61.20677,85.60059,1
146.5,147.9626,7.409164,61.89983,85.60059,1
147,149.0336,7.555422,62.55454,72.7408,1
147.5,150.3672,7.599229,62.14065,85.20921,1
148,151.294,7.712584,63.0769,85.20921,1
148.5,152.4194,7.758431,62.73652,85.20921,1
149,153.6057,7.7509,62.06155,96.78603,1
149.5,155.0676,7.857834,62.42049,96.78603,1
152.5,163.3348,8.369984,61.08641,87.7583,1
153,164.7803,8.476931,60.68511,87.7583,1
153.5,166.1997,8.574331,60.55548,85.25529,1
154,167.3408,8.666686,61.16288,72.77432,1
154.5,168.1819,8.730625,61.19795,72.77432,1
155,169.4774,8.813503,61.80479,68.73128,1
155.5,170.7106,8.862626,62.34494,61.22682,1
156,172.0254,8.922746,62.09547,76.23621,1
156.5,173.3937,8.929222,62.71132,76.23621,1
157,174.8178,8.909381,63.17196,76.23621,1
157.5,176.0275,8.848013,64.07109,76.23621,1
158,177.3925,8.857967,64.4267,81.29131,1
158.5,178.6656,8.838964,64.93048,85.48748,1
159,179.9549,8.889838,64.79184,99.37838,1
159.5,181.0975,8.844913,65.27215,103.8963,1
160,182.5907,8.823312,65.71065,103.8963,1
160.5,184.0468,8.823866,66.09444,103.8963,1
161,185.2772,8.815914,66.6106,103.8963,1
161.5,186.7603,8.861293,66.6465,103.8963,1
162,188.1741,8.885105,66.68567,103.8963,1
162.5,189.2422,8.868604,66.98864,113.8129,1
163,190.5536,8.796254,67.95328,113.8129,1
163.5,191.9957,8.775597,68.23997,113.8129,1
164,193.487,8.800153,68.04672,113.8129,1
164.5,194.9834,8.838197,67.88306,113.8129,1
165,196.3674,8.832012,68.20205,105.6061,1
165.5,197.7344,8.858893,68.03215,105.6061,1
166,199.1423,8.887197,68.23497,100.1889,1
166.5,200.6443,8.928155,68.26824,100.1889,1
167,202.1496,8.923305,68.28194,100.1889,1
167.5,203.5941,8.879803,68.48806,97.86552,1
168,204.7544,8.814584,69.15401,82.78068,1
168.5,206.2145,8.780722,69.30255,81.21365,1
169,207.3425,8.732663,70.01115,71.4109,1
169.5,208.8452,8.726379,69.97329,71.4109,1
170,210.3278,8.663637,70.21324,71.4109,1
170.5,211.6113,8.559177,70.85717,71.4109,1
171,212.7965,8.418233,71.6357,78.92548,1
171.5,214.0542,8.352386,72.37315,81.41096,1
172,215.4475,8.375126,72.55172,91.07817,1
172.5,216.9276,8.415478,72.81357,91.07817,1
173,218.2501,8.435913,73.16072,91.07817,1
173.5,219.5648,8.383594,73.872,91.07817,1
174,220.8673,8.31724,74.62143,91.07817,1
174.5,222.2167,8.264047,75.28538,91.07817,1
175,223.5592,8.218472,75.96502,91.07817,1
175.5,224.8392,8.247599,76.091,103.1692,1
176,225.8116,8.114904,77.352,103.1692,1
176.5,227.054,8.078124,78.20055,103.1692,1
177,228.4273,8.118977,78.80068,103.1692,1
177.5,229.8684,8.184048,79.20103,103.1692,1
178,231.3694,8.251825,79.33378,103.1692,1
178.5,232.6129,8.232798,80.0021,92.3841,1
179,234.0027,8.164568,80.57403,92.3841,1
179.5,234.9553,8.102487,81.57319,81.17514,1
180,236.0281,8.112181,82.62377,81.17514,1
180.5,237.014,8.185445,83.72009,78.65205,1
181,237.9684,8.256058,84.56686,67.07291,1
181.5,239.4692,8.382793,84.64787,67.07291,1
182,240.8985,8.4843,84.55398,82.11539,1
182.5,242.0371,8.534769,85.18974,89.30335,1
183,242.8301,8.533298,85.57762,107.4255,1
183.5,243.967,8.507444,86.36267,107.4255,1
184,245.16,8.531685,86.68958,117.4032,1
184.5,246.5066,8.552975,87.36174,117.4032,1
185,247.8415,8.603526,87.85839,108.0817,1
185.5,249.3203,8.745475,88.0692,108.0817,1
186,250.77,8.877322,88.46637,108.0817,1
186.5,252.0267,8.949468,88.24037,120.3838,1
187,253.244,9.027548,88.46591,127.8179,1
187.5,254.5984,9.08103,89.04119,127.8179,1
188,256.1024,9.158479,89.05064,127.8179,1
188.5,257.4893,9.211319,89.33699,115.4842,1
189,258.9343,9.281184,89.55665,110.9854,1
189.5,259.8648,9.301016,90.57863,91.86398,1
190,261.3468,9.339647,90.78235,91.86398,1
190.5,262.1237,9.376301,91.90226,75.66091,1
191,263.4837,9.39325,92.53876,75.66091,1
191.5,264.8371,9.481404,93.1955,75.66091,1
192,266.0484,9.568415,94.08553,75.66091,1
192.5,267.3275,9.61692,94.54235,84.5432,1
193,268.4766,9.711857,95.51382,84.5432,1
193.5,269.6973,9.78838,96.38793,84.5432,1
194,270.9561,9.857316,97.20509,84.5432,1
194.5,272.1323,9.868364,98.14234,84.5432,1
195,272.9846,9.827983,99.26984,74.96984,1
