Time, X, Y, Z, Rotation, isSick
94.02,19.99667,-1.740456E-05,118.4112,18.58932,0
94.51196,21.41999,0,118.2844,357.5038,0
95.00986,22.08799,-5.960464E-08,117.3172,327.6303,0
95.52,22.65315,0,116.2773,298.3875,0
96.02,23.93448,0,117.0188,299.6356,0
96.50027,25.09925,0,117.921,329.882,0
97.00111,26.35334,0,118.514,359.9308,0
97.51594,27.66159,0,118.3743,27.04867,0
98.01821,29.0268,0,118.3745,36.21498,0
98.52,30.30577,0,117.9299,48.19308,0
99.01134,31.78885,0,117.8633,50.71157,0
99.52,33.38498,0,117.7253,24.68881,0
100.0112,34.65482,-5.960464E-08,117.0078,353.8894,0
100.52,35.4924,0,116.1361,324.7409,0
101.0069,36.75714,0,116.5722,294.1542,0
101.52,38.00965,-5.960464E-08,117.0272,280.7336,0
102.0116,38.88302,0,118.2477,311.7577,0
102.5154,40.17723,-5.960464E-08,118.9922,319.8201,0
103.0032,41.65588,-5.960464E-08,118.756,331.4657,0
103.52,43.11702,-1.192093E-07,118.6094,331.4657,0
104.0176,44.6068,0,118.6086,0.5633777,0
104.5194,45.94679,-5.960464E-08,118.2387,30.66982,0
105.02,47.01563,-5.960464E-08,117.6192,58.93849,0
105.52,47.647,-1.192093E-07,116.4293,87.30096,0
106.0081,47.99561,0,114.9691,90.68554,0
106.52,47.74509,0,113.6989,119.9799,0
107.0013,48.3106,0,112.585,129.8202,0
107.5154,47.58747,0,111.2408,104.5248,0
108.0057,48.63596,0,110.4401,75.1105,0
108.52,49.58385,0,109.6821,45.49637,0
109.0068,50.07217,0,108.3897,50.95067,0
109.5019,50.24136,5.960464E-08,106.9056,58.22413,0
110.0074,50.30429,0,105.4268,52.77158,0
110.5047,50.55816,-1.192093E-07,104.1706,22.93182,0
111.0111,51.2212,-5.960464E-08,105.146,352.5502,0
111.5081,51.3706,-5.960464E-08,104.0878,344.3734,0
112.0143,51.68283,-5.960464E-08,103.9436,344.3734,0
112.517,51.28384,-5.960464E-08,104.8149,344.3734,0
113.02,52.05622,0,105.0682,346.6398,0
113.5093,51.80959,0,106.5342,352.7245,0
114.0013,52.16142,-5.960464E-08,107.842,5.605688,0
114.5125,52.49218,0,109.1352,27.81666,0
115.0056,52.97337,-5.960464E-08,110.1293,57.39742,0
115.5006,54.0719,-5.960464E-08,110.8033,69.78463,0
116.015,55.0033,-5.960464E-08,111.927,69.78463,0
116.503,56.40597,5.960464E-08,111.9561,69.78463,0
117.0195,57.86487,0,111.5765,69.78463,0
117.5176,58.91552,-5.960464E-08,110.78,78.67345,0
118.0073,60.23775,-5.960464E-08,110.1517,78.67345,0
118.5088,61.64642,0,109.841,78.67345,0
119.0108,63.21183,0,109.8002,54.51876,0
119.52,63.92757,-5.960464E-08,108.5599,54.51876,0
120.0029,64.83294,0,107.6037,68.82584,0
120.5178,66.23757,-5.960464E-08,107.4952,85.27994,0
121.0149,67.02148,-5.960464E-08,106.283,85.27994,0
121.52,67.56613,0,104.9852,85.27994,0
122.02,67.80622,-5.960464E-08,104.8545,85.27994,0
122.52,66.62821,5.960464E-08,105.6302,85.27994,0
123.02,66.58018,-5.960464E-08,104.7067,85.27994,0
123.5117,66.22581,-5.960464E-08,105.2013,85.27994,0
124.005,66.96671,-5.960464E-08,104.9073,85.27994,0
124.5011,66.58768,-1.192093E-07,104.8792,85.27994,0
125.02,66.44209,-5.960464E-08,104.3635,85.27994,0
125.5111,66.52306,-5.960464E-08,102.8062,68.76675,0
126.02,66.19939,5.960464E-08,101.6082,39.49066,0
126.5177,67.68169,0,102.5685,11.78573,0
127.0042,68.81946,-5.960464E-08,103.0641,26.16293,0
127.519,69.50957,-5.960464E-08,102.273,39.18775,0
128.0039,69.55627,0,100.8289,39.18775,0
128.52,69.94965,-5.960464E-08,99.44598,29.84836,0
129.0074,70.64169,-1.192093E-07,98.29939,359.2502,0
129.52,72.01699,0,98.57709,329.9499,0
130.0173,72.14552,0,100.1375,326.5566,0
130.5009,71.8265,-5.960464E-08,101.5485,326.5566,0
131.0101,72.27248,-0.0008273721,103.0056,326.5566,0
131.5118,72.48566,-5.960464E-08,104.4512,326.5566,0
132.02,71.72105,0,105.4181,355.7631,0
132.5167,71.62347,-5.960464E-08,106.6811,10.56381,0
133.0049,71.6376,-5.960464E-08,108.1437,10.56381,0
133.5031,72.49094,0,109.5023,353.6906,0
134.0044,73.66478,-5.960464E-08,110.4113,323.6122,0
134.5141,74.47281,0,111.59,318.9453,0
135.02,75.15459,-5.960464E-08,110.8541,347.8474,0
142.0148,75.98053,-1.192093E-07,109.8148,15.97237,-1
142.5033,76.40138,0,109.329,15.97237,-1
143.0172,76.32909,0,107.8306,15.97237,-1
143.5174,76.7979,-5.960464E-08,106.6469,345.9623,-1
144.0181,78.01479,0,107.2197,319.6346,-1
144.5002,78.41284,-5.960464E-08,108.4663,319.6346,-1
145.02,77.8549,-5.960464E-08,109.8566,319.6346,-1
145.5184,77.68279,0,111.2847,331.1983,-1
146.0172,77.96313,-5.960464E-08,112.6765,341.101,-1
146.5189,78.74278,-5.960464E-08,113.8989,341.101,-1
147.0104,79.76599,-5.960464E-08,114.9314,341.101,-1
147.52,79.64207,-1.698732E-05,116.3183,341.101,-1
148.0094,79.52552,0,116.9097,341.101,-1
148.52,80.8346,-5.960464E-08,117.3508,350.2506,-1
149.0118,82.19263,0,117.8726,9.552744,-1
149.5121,83.65726,-5.960464E-08,117.8908,9.552744,-1
150.0014,85.11393,-5.960464E-08,117.9775,9.552744,-1
150.5148,86.44569,-5.960464E-08,117.5251,38.31252,-1
151.0165,87.55186,-5.960464E-08,118.1846,68.41796,-1
151.5016,88.66048,-5.960464E-08,117.911,91.89611,-1
152.0194,89.67738,0,116.8084,93.92319,-1
152.52,90.1777,0,115.4791,93.92319,-1
153.0071,90.61725,-0.0002601743,114.0842,93.92319,-1
153.5111,91.3163,0,113.0289,122.3077,-1
154.02,90.37077,0,112.0872,127.9645,-1
154.52,89.93,-0.0009385943,110.7631,97.95262,-1
155.0138,91.48856,0,110.0504,72.21125,-1
155.5144,91.43,0,108.6025,92.23705,-1
156.0179,91.22894,0,107.7019,122.4468,-1
156.5183,89.73721,0,107.9734,135.6715,-1
157.019,89.61263,-1.788139E-07,107.8979,135.6715,-1
157.5065,89.61263,-1.788139E-07,107.8979,135.6715,-1
158.02,89.61263,-1.788139E-07,107.8979,135.6715,-1
158.52,89.46159,-1.192093E-07,107.8383,135.6715,-1
159.02,88.0556,0,107.3693,135.6715,-1
159.52,86.94997,-5.960464E-08,106.4742,135.6715,-1
160.02,85.51222,-5.960464E-08,106.189,135.6715,-1
160.52,84.28088,-5.960464E-08,105.4048,135.6715,-1
161.02,82.96367,-5.960464E-08,105.4181,135.6715,-1
161.52,81.57542,-5.960464E-08,105.1417,135.6715,-1
162.001,80.41059,0,104.672,116.5615,-1
162.5033,80.06529,-5.960464E-08,103.2344,100.226,-1
163.0137,80.03231,-5.960464E-08,101.8556,122.268,-1
163.5064,80.30046,-5.960464E-08,100.5102,125.1658,-1
164.0189,79.73941,0,99.21189,146.9597,-1
164.5199,78.69584,0,98.67956,177.0204,-1
165.02,77.78704,0,99.66396,203.8905,-1
165.52,77.67749,0,100.9904,187.2753,-1
166.02,76.3754,-5.960464E-08,101.1692,157.2376,-1
166.5112,75.80396,0,100.1252,126.3657,-1
167.0134,75.64634,0,98.85432,153.0677,-1
167.52,74.41348,0,98.21651,143.7082,-1
168.0032,74.36832,1.549721E-06,96.84788,133.8045,-1
168.5183,74.64003,0,95.54226,145.615,-1
169.019,75.44282,0,94.41763,140.5327,-1
169.5142,75.23312,-5.960464E-08,92.96205,140.5327,-1
170.0073,74.57792,0,91.56561,123.9249,-1
170.52,73.91177,0,90.34897,94.61085,-1
171.02,74.38787,0,88.83681,64.66177,-1
171.52,75.67227,-5.960464E-08,88.24534,34.58976,-1
172.0106,77.18467,-0.0002519488,87.77042,3.731794,-1
172.52,78.52608,0,87.38757,335.3335,-1
173.02,79.39468,0,88.3558,356.7583,-1
173.5063,80.42422,0,89.18844,27.48839,-1
174.0153,81.48817,-5.960464E-08,88.77781,27.34259,-1
174.52,82.45203,0,87.80749,358.5697,-1
175.0176,83.83932,-5.960464E-08,87.33638,327.2091,-1
175.5163,85.22652,0,87.54976,297.2879,-1
176.0054,85.82746,-5.960464E-08,88.78526,267.939,-1
176.5056,85.39596,-5.960464E-08,89.50062,271.002,-1
177.0082,84.38483,0,90.24464,301.1565,-1
177.5129,83.8232,0,91.76257,279.3127,-1
178.0073,83.34375,5.960464E-08,91.33471,249.6504,-1
178.52,82.28511,0,92.09612,228.708,-1
179.02,81.08815,-5.960464E-08,92.21191,228.708,-1
179.514,80.58591,-5.960464E-08,93.4153,235.4709,-1
180.02,79.99094,-5.960464E-08,93.9494,254.6653,-1
180.5159,78.24644,0,94.05589,225.261,-1
181.0167,76.99039,-5.960464E-08,94.64975,244.421,-1
181.5186,76.82035,0,95.64068,274.5301,-1
182.0084,78.25443,-5.960464E-08,95.55894,303.9175,-1
182.52,79.78546,0,95.64457,332.9817,-1
183.0082,81.11731,-1.192093E-07,95.16882,2.280811,-1
183.5015,82.14703,-5.960464E-08,94.97923,336.2522,-1
184.0116,83.23104,0,94.44363,305.6485,-1
184.5121,83.88917,0,95.76854,275.6175,-1
